Tabla,Codigo,Nombre,Descripcion,Habilitado,Aplicacion,IsStandardGEL,IsStandardMSPS,Extra_I:Cobertura,Extra_II,Extra_III,Extra_IV,Extra_V,Extra_VI,Extra_VII,Extra_VIII,Extra_IX,Extra_X,ValorRegistro,UsuarioResponsable,Fecha_Actualizacion,IsPublicPrivate
CUPS,997002,CONTROL DE PLACA DENTAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.0.02,997002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997103,TOPICACION DE FLUOR EN GEL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.1.03,997103,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997104,TOPICACION DE FLUOR EN SOLUCION,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.1.04,997104,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997105,APLICACION DE RESINA PREVENTIVA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.1.05,997105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997106,TOPICACION DE FLUOR EN BARNIZ,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.1.06,997106,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997107,APLICACION DE SELLANTES,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.1.07,997107,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,997301,DETARTRAJE SUPRAGINGIVAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.7.3.01,997301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998001,MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE COBIJAS CONVECTIVAS,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.0.01,998001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998002,MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE CALENTADORES DE LIQUIDOS,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.0.02,998002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998003,MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE CALENTADORES ARTERIOVENOSOS,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.0.03,998003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998004,MONITOREO Y CONTROL DE HIPOTERMIA PERIOPERATORIA CON USO DE COLCHONES CALENTADORES,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.0.04,998004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998005,SEGUIMIENTO Y CONTROL DE TEMPERATURA PERIOPERATORIA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.0.05,998005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998101,MONITOREO Y CONTROL DE HIPOTERMIA CENTRAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.1.01,998101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998102,MONITOREO Y CONTROL DE HIPOTERMIA LOCAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.1.02,998102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998201,MONITOREO DE LA PROFUNDIDAD ANESTESICA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.01,998201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998202,MONITOREO DEL ESTADO DE LA RELAJACION MUSCULAR (UNION MIONEURAL),CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.02,998202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998203,MONITOREO DE LA PERFUSION TISULAR,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.03,998203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998204,MONITOREO DE OXIGENACION CEREBRAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.04,998204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998205,MONITOREO DE FLUJO SANGUINEO CEREBRAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.05,998205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998206,MONITOREO DE METABOLISMO CEREBRAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.06,998206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998207,MONITOREO DE PRESION INTRACRANEAL,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.2.07,998207,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998301,FOTOTERAPIA CONTINUA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.3.01,998301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998303,FOTOTERAPIA INTERMITENTE,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.3.03,998303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998304,FOTOQUIMIOTERAPIA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.3.04,998304,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998305,FOTOFERESIS,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.3.05,998305,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998501,MONITOREO Y CONTROL DE HIPERTERMIA INDUCIDA (TERAPIA COMPLEMENTARIA),CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.5.01,998501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998701,SOPORTE ANESTESICO PARA CONSULTA O APOYO DIAGNOSTICO,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.7.01,998701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998702,SOPORTE DE SEDACION PARA CONSULTA O APOYO DIAGNOSTICO,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.8.7.02,998702,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998703,MAPEO CORPORAL AUTOMATIZADO,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,S50001,998703,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,998704,COMPOSICION CORPORAL POR BIOIMPEDANCIA OCTOPOLAR,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,S50002,998704,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,999201,TERAPIA DE FILTROS,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,99.9.2.01,999201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,999301,ACUPUNTURA,CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,S50004,999301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,999401,NEURALTERAPIA SUPERFICIAL (INFILTRACION),CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,S50005,999401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,999402,NEURALTERAPIA PROFUNDA (INFILTRACION),CapItulo 24 PROCEDIMIENTOS MISCELANEOS,SI,,False,False,SUBCATEGORIA,S50007,999402,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11001,ANALISIS Y PRIORIZACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30002,A11001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11002,ALTERNATIVA DE SOLUCION CONCERTADA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30003,A11002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11003,PLANEACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30004,A11003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11004,EJECUCION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30005,A11004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11005,EVALUACION Y SEGUIMIENTO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30020,A11005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A11110,EVALUACION Y SEGUIMIENTO DEPARTAMENTAL O MUNICIPAL,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A30101,A11110,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A20001,APOYO A LA VIGILANCIA DE INDICADORES DE PROTECCION ESPECIFICA Y DETECCION TEMPRANA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31001,A20001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A20002,ADQUISICION Y ADMINISTRACION DE INSUMOS Y BIOLOGICOS,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31002,A20002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A21101,MONITOREO Y VIGILANCIA DE COBERTURAS DEL ESQUEMA PROGRAMA AMPLIADO DE INMUNIZACIONES,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31003,A21101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A21102,MONITOREO Y VIGILANCIA DE COBERTURA PARA CONTROL DE RABIA (CANINA Y HUMANA) Y ENCEFALITIS EQUINA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31004,A21102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30001,"RECOLECCION, ANALISIS Y NOTIFICACION INMEDIATA DE CASOS PROBABLES DE PESTE BUBONICA, COLERA, FIEBRE AMARILLA Y RABIA HUMANA",ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31005,A30001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30002,"RECOLECCION, ANALISIS Y NOTIFICACION INMEDIATA DE CASOS CONFIRMADOS DE LOS OTROS EVENTOS BAJO VIGILANCIA INTENSIFICADA",ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31006,A30002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30003,ELABORACION DE MAPAS DE RIESGOS DE LOS EVENTOS BAJO VIGILANCIA INTENSIFICADA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31007,A30003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30004,"DIVULGACION DE ANALISIS EPIDEMIOLOGICOS (ESCENARIOS) POR LUGAR, TIEMPO Y PERSONA",ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A31020,A30004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30005,UNIDADES DE ANALISIS DE LA SITUACION EPIDEMIOLOGICA DE LOS EVENTOS BAJO VIGILANCIA INTENSIFICADA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32001,A30005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30020,ASISTENCIA TECNICA EN EL ANALISIS DE SITUACIONES DE INTERES EN SALUD PUBLICA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32002,A30020,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A30101,"VIGILANCIA ENTOMOLOGICA (MONITOREO DE LA DISTRIBUCION Y EL COMPORTAMIENTO DE LAS ESPECIES VECTORAS DE LAS ETV EN REGIONES ENDEMICAS, IMPACTO DE LAS MEDIDAS DE CONTROL Y SUSCEPTIBILIDAD DE LOS VECTORES A LOS INSECTICIDAS)",ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32003,A30101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31001,INVESTIGACION DE CASO DE INTERES EN SALUD PUBLICA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32004,A31001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31002,INVESTIGACION DE BROTES O CONGLOMERADOS,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32005,A31002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31003,INVESTIGACION Y CONTROL DE FOCOS,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32006,A31003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31004,"BUSQUEDA, ESTUDIO Y SEGUIMIENTO DE CONTACTOS",ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32007,A31004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31005,ESTUDIOS EPIDEMIOLOGICOS RAPIDOS DE LOS DETERMINANTES ASOCIADOS A LOS EVENTOS BAJO VIGILANCIA INTENSIFICADA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32008,A31005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31006,PRIORIZACION DE RIESGOS EN LAS COLECTIVIDADES,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32009,A31006,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31007,IDENTIFICACION DE POBLACIONES DE MAYOR VULNERABILIDAD A SUFRIR EVENTOS DE INTERES EN SALUD PUBLICA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32010,A31007,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A31020,ASISTENCIA TECNICA PARA EL CONTROL DE BROTES O EPIDEMIAS,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32014,A31020,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32001,DENGUE DETERMINACION DE ANTIGENO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32015,A32001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32002,DENGUE TIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32016,A32002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32003,FIEBRE AMARILLA DETERMINACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32017,A32003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32004,FIEBRE AMARILLA TIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32019,A32004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32005,POLIOMELITIS DETERMINACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32020,A32005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32006,POLIOMELITIS TIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32021,A32006,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32007,RABIA DETERMINACION DE ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32022,A32007,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32008,RABIA TIPIFICACION PRUEBA BIOLOGICA INOCULACION EN RATON,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32024,A32008,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32009,INFECCION RESPIRATORIA AGUDA VIRAL DETERMINACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32025,A32009,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32010,INFECCION RESPIRATORIA AGUDA VIRAL TIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32026,A32010,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32014,ENTEROVIRUS DETECCION REACCION EN CADENA DE LA POLIMERASA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32027,A32014,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32015,NOROVIRUS DETECCION SEMIAUTOMATIZADO O AUTOMATIZADO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32028,A32015,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32016,INFLUENZA A Y B DETECCION REACCION EN CADENA DE LA POLIMERASA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32029,A32016,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32017,CHIKUNGUNYA DETECCION REACCION EN CADENA DE LA POLIMERASA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32030,A32017,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32019,FIEBRE AMARILLA DETECCION REACCION EN CADENA DE LA POLIMERASA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32031,A32019,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32020,VIRUS DE ENCEFALITIS EQUINA DETECCION REACCION EN CADENA DE LA POLIMERASA,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32101,A32020,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32021,CHIKUNGUNYA ANTICUERPOS Ig G,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32102,A32021,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32022,CHIKUNGUNYA ANTICUERPOS Ig M,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32103,A32022,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32024,DENGUE AISLAMIENTO VIRAL,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32104,A32024,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32025,FIEBRE AMARILLA AISLAMIENTO VIRAL,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32105,A32025,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32026,SARS CoV2(COVID-19) ANTICUERPOS Ig G,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32106,A32026,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32027,SARS CoV2(COVID-19) ANTICUERPOS Ig M,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32107,A32027,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32028,SARS CoV 2(COVID-19) ANTIGENO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32108,A32028,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32029,DETECCION DE ANTICUERPOS PARA DENGUE,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32109,A32029,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32030,DETECCION ANTIGENO VIRUS (ESPECIFICO) POR PRUEBAS MOLECULARES,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32110,A32030,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32031,DETECCION VIRUS (ESPECIFICO) POR PRUEBAS MOLECULARES,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32111,A32031,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32101,Haemophilus influenzae CULTIVO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32112,A32101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32102,Haemophilus influenzae BIOTIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32113,A32102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32103,Haemophilus influenzae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER),ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32114,A32103,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32104,Haemophilus influenzae SEROTIPIFICACION,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32115,A32104,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32105,Leishmania CULTIVO PRIMARIO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32116,A32105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32106,Listeria monocytogenes CULTIVO,ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32117,A32106,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32107,Neisseria gonorrhoeae PRUEBA DE SUSCEPTIBILIDAD (CONCENTRACION MINIMA INHIBITORIA),ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32118,A32107,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32108,Neisseria gonorrhoeae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER),ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32119,A32108,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,A32109,Neisseria meningitidis PRUEBA DE SUSCEPTIBILIDAD (CONCENTRACION MINIMA INHIBITORIA),ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA,SI,,False,False,SUBCATEGORIA,A32120,A32109,,,,,,,NA,,,2025-04-03 11:27:25 AM,
